@relation water_potability-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.NumericToNominal-R10

@attribute ph numeric
@attribute Hardness numeric
@attribute Solids numeric
@attribute Chloramines numeric
@attribute Sulfate numeric
@attribute Conductivity numeric
@attribute Organic_carbon numeric
@attribute Trihalomethanes numeric
@attribute Turbidity numeric
@attribute Potability {0,1}

@data
0.706353,0.628262,0.321337,0.597609,0.559828,0.488457,0.487708,0.477558,0.434896,1
0.244746,0.389129,0.353309,0.361152,0.581699,0.447477,0.478519,0.452305,0.856127,1
0.597889,0.66745,0.242058,0.93365,0.581699,0.421101,0.491459,0.541651,0.332886,1
0.505771,0.571,0.212872,0.684293,0.579056,0.322114,0.244824,0.613071,0.532903,1
0.599321,0.608881,0.438563,0.485476,0.437063,0.458088,0.407725,0.370189,0.510561,1
0.541567,0.529049,0.350617,0.741252,0.718491,0.408015,0.532918,0.745332,0.639695,1
0.703575,0.585103,0.574133,0.626075,0.591453,0.491374,0.302879,0.406841,0.580797,1
0.373263,0.499175,0.261967,0.490419,0.581699,0.372734,0.215242,0.716479,0.424607,1
0.690261,0.674866,0.21168,0.766962,0.466081,0.254073,0.315694,0.500701,0.622413,1
0.505771,0.403824,0.425066,0.292506,0.581699,0.303157,0.528993,0.686343,0.673126,1
0.566829,0.578852,0.317486,0.645989,0.520817,0.310156,0.729047,0.511381,0.410219,1
0.637724,0.544871,0.452556,0.674487,0.581699,0.237906,0.739382,0.586337,0.503139,1
0.49431,0.58177,0.268755,0.757663,0.44716,0.525431,0.290111,0.629205,0.343394,1
0.752721,0.553907,0.222412,0.548964,0.796654,0.278609,0.569851,0.584062,0.448685,1
0.409236,0.418676,0.562385,0.415096,0.813245,0.203105,0.451756,0.616627,0.39826,1
0.381121,0.475923,0.618528,0.737419,0.608636,0.495907,0.484071,0.523994,0.467381,1
0.505771,0.470605,0.634687,0.401187,0.776919,0.529308,0.386977,0.493514,0.342521,1
0.48356,0.470602,0.562751,0.196796,0.683273,0.363783,0.577321,0.520279,0.417052,1
0.489166,0.536902,0.255929,0.461006,0.540478,0.389469,0.641277,0.605659,0.4315,1
0.505771,0.666424,0.205821,0.518592,0.612014,0.36903,0.422116,0.650796,0.351351,1
0.505771,0.571858,0.439092,0.551576,0.499748,0.398731,0.625356,0.492837,0.595495,1
0.505771,0.39331,0.458144,0.627376,0.748749,0.419439,0.635199,0.421075,0.658005,1
0.613514,0.67574,0.11398,0.516736,0.397611,0.135342,0.260014,0.334186,0.489969,1
0.605261,0.491727,0.592575,0.453438,0.581699,0.407136,0.461891,0.454294,0.385293,1
0.542239,0.550699,0.411498,0.592768,0.538619,0.410874,0.686545,0.385627,0.579533,1
0.581269,0.567408,0.391614,0.508181,0.502322,0.505986,0.652604,0.243144,0.671928,1
0.382326,0.373835,0.4511,0.400161,0.900315,0.421326,0.534272,0.629852,0.629455,1
0.571292,0.702118,0.15251,0.742884,0.285701,0.432622,0.49006,0.317246,0.222452,1
0.849863,0.655444,0.130949,0.747369,0.618269,0.55728,0.509075,0.509415,0.297782,1
0.53161,0.483972,0.293929,0.643855,0.784932,0.670287,0.481545,0.462588,0.140128,1
0.3672,0.587346,0.346215,0.318119,0.288486,0.345214,0,0.697695,0.518483,1
0.505771,0.707244,0.155361,0.473437,0.235353,0.298174,0.314454,0.561174,0.600624,1
0.49628,0.624474,0.164459,0.787693,0.581699,0.475062,0.460299,0.490113,0.42259,1
0.687293,0.49141,0.492335,0.415265,0.83358,0.685216,0.593859,0.366445,0.477514,1
0.382944,0.449355,0.400432,0.300031,0.675552,0.540649,0.495122,0.262706,0.068544,1
0.35068,0.503311,0.218888,0.701859,0.581699,0.488028,0.381588,0.722787,0.441578,1
0.455458,0.488549,0.537314,0.391353,0.662875,0.295095,0.20661,0.531288,0.747598,1
0.281438,0.419815,0.42016,0.296402,0.690188,0.535974,0.595851,0.510087,0.383438,1
0.494059,0.592794,0.475199,0.443022,0.350059,0.368762,0.409663,0.619346,0.595315,1
0.653326,0.648047,0.106172,0.695872,0.539799,0.486283,0.45634,0.64767,0.332933,1
0.733458,0.64435,0.235993,0.498696,0.487923,0.301031,0.435011,0.513337,0.708993,1
0.627691,0.67115,0.110238,0.700935,0.581699,0.409439,0.377449,0.532673,0.385696,1
0.526341,0.601269,0.297688,0.621561,0.469689,0.550463,0.319735,0.763412,0.446943,1
0.668051,0.580478,0.381531,0.481637,0.617891,0.418129,0.336655,0.532673,0.368362,1
0.670939,0.607995,0.332828,0.762234,0.574776,0.464434,0.328683,0.435568,0.607994,1
0.521184,0.544865,0.364727,0.699507,0.552364,0.300038,0.147114,0.663612,0.610544,1
0.635776,0.594413,0.152221,0.666244,0.623349,0.26631,0.61563,0.548386,0.580214,1
0.579089,0.655586,0.296257,0.456669,0.335035,0.329486,0.47561,0.816257,0.612265,1
0.557455,0.61388,0.22723,0.446821,0.432792,0.501398,0.496075,0.503988,0.496418,1
0.333296,0.449258,0.58055,0.355567,0.527266,0.560312,0.460177,0.455714,0.58742,1
0.778934,0.578808,0.259057,0.613266,0.683701,0.688676,0.588386,0.64912,0.429243,1
0.338539,0.416461,0.44158,0.196519,0.692596,0.447197,0.495421,0.522085,0.282161,1
0.704945,0.639629,0.479897,0.576511,0.432117,0.305492,0.459872,0.675598,0.62145,1
0.505771,0.490222,0.316134,0.759012,0.839952,0.353247,0.662182,0.615736,0.544376,1
0.416253,0.520773,0.419372,0.350046,0.531276,0.33028,0.619228,0.388766,0.326929,1
0.070708,0.311162,0.272581,0.699905,0.895876,0.246228,0.315329,0.347556,0.70157,1
0.505771,0.681226,0.166204,0.56779,0.581699,0.241946,0.233201,0.647421,0.463322,1
0.677559,0.621368,0.246886,0.640506,0.530725,0.433916,0.51422,0.519933,0.33487,1
0.459694,0.60681,0.148473,0.755039,0.410371,0.571577,0.410953,0.573499,0.657088,1
0.454678,0.571741,0.11033,0.857208,0.557703,0.332417,0.542255,0.596896,0.694917,1
0.505771,0.562378,0.385958,0.405455,0.796198,0.407677,0.444355,0.4769,0.721567,1
0.389444,0.550602,0.231928,0.57434,0.480976,0.503006,0.452893,0.767213,0.707229,1
0.505771,0.611315,0.353519,0.556205,0.439609,0.320389,0.351847,0.614957,0.685642,1
0.388105,0.472978,0.510634,0.331282,0.619541,0.539995,0.531281,0.467936,0.268708,1
0.52677,0.617597,0.196449,0.758219,0.581699,0.31039,0.539989,0.754867,0.405042,1
0.505771,0.465289,0.420861,0.460064,0.617063,0.345902,0.438196,0.404446,0.283871,0
0.373353,0.471133,0.460997,0.465168,0.588849,0.256888,0.623107,0.497622,0.153063,0
0.328158,0.501287,0.454143,0.501736,0.641379,0.348407,0.451488,0.59904,0.655683,0
0.484581,0.598531,0.205343,0.551988,0.581699,0.256269,0.331869,0.720733,0.677977,0
0.457161,0.452922,0.256383,0.358826,0.600496,0.444029,0.340062,0.467524,0.588295,0
0.48853,0.433219,0.462805,0.539086,0.581699,0.488376,0.351676,0.590021,0.265556,0
0.49299,0.425444,0.330371,0.376668,0.603746,0.501754,0.312744,0.526982,0.491191,0
0.505771,0.522767,0.363529,0.613249,0.581699,0.294602,0.576525,0.616815,0.72042,0
0.563489,0.656734,0.254553,0.629115,0.527918,0.423494,0.591202,0.451739,0.412275,0
0.394831,0.620573,0.357512,0.476265,0.581699,0.404617,0.400005,0.353642,0.5939,0
0.463743,0.680043,0.300236,0.647256,0.491807,0.455743,0.456583,0.526511,0.554622,0
0.477479,0.53106,0.555546,0.745564,0.612263,0.553599,0.253592,0.534807,0.48793,0
0.505771,0.540105,0.390554,0.586391,0.63524,0.432426,0.309873,0.589865,0.677762,0
0.444548,0.691541,0.362895,0.703309,0.581699,0.512682,0.453171,0.649318,0.466927,0
0.339903,0.566233,0.382262,0.572613,0.554169,0.187859,0.607853,0.691038,0.558803,0
0.531488,0.493053,0.278114,0.333326,0.586956,0.474788,0.287391,0.647394,0.197834,0
0.575349,0.556822,0.202297,0.544644,0.583591,0.463864,0.488471,0.571661,0.390262,0
0.504416,0.611241,0.405062,0.68778,0.546752,0.437068,0.411894,0.51344,0.538669,0
0.505771,0.606858,0.20269,0.527647,0.492831,0.241212,0.507043,0.74602,0.672316,0
0.543686,0.634114,0.406243,0.642593,0.451518,0.566192,0.615853,0.548891,0.269098,0
0.335103,0.556626,0.523121,0.643417,0.669677,0.586452,0.390975,0.683814,0.242162,0
0.576012,0.58909,0.13777,0.644971,0.64325,0.27518,0.633,0.855942,0.339587,0
0.30664,0.59986,0.494421,0.648009,0.580866,0.352252,0.520304,0.316704,0.256178,0
0.56184,0.498676,0.259843,0.545545,0.581699,0.567324,0.340722,0.708337,0.432713,0
0.648974,0.69204,0.142526,0.741153,0.557068,0.349497,0.651178,0.793049,0.206848,0
0.470889,0.707487,0.148758,0.544124,0.522155,0.453114,0.453153,0.569453,0.304562,0
0.502344,0.440312,0.476951,0.39441,0.581699,0.595072,0.724875,0.471668,0.412814,0
0.642166,0.538199,0.384318,0.56018,0.624135,0.647112,0.500168,0.609838,0.575637,0
0.611516,0.572867,0.268698,0.611139,0.581699,0.290906,0.639584,0.546412,0.257873,0
0.481368,0.395553,0.5029,0.484625,0.665225,0.426338,0.362201,0.564887,0.711757,0
0.505771,0.587594,0.336698,0.488405,0.525166,0.675202,0.603634,0.319662,0.52718,0
0.463759,0.600791,0.558122,0.680168,0.586006,0.230426,0.342349,0.568635,0.364677,0
0.482366,0.524321,0.293927,0.279372,0.474949,0.364179,0.28694,0.742172,0.690587,0
0.359955,0.346142,0.665094,0.541647,0.581699,0.359038,0.560298,0.418289,0.663154,0
0.592596,0.54686,0.281548,0.619249,0.683437,0.197324,0.606364,0.351476,0.746986,0
0.389686,0.380696,0.612405,0.425173,0.581699,0.283171,0.467496,0.327529,0.572197,0
0.565585,0.641005,0.323304,0.67763,0.492553,0.420395,0.765818,0.584039,0.62662,0
0.358432,0.53406,0.443241,0.454284,0.581699,0.230816,0.314463,0.68916,0.677851,0
0.46396,0.742056,0.532863,0.636188,0.581699,0.259787,0.293257,0.647589,0.366888,0
0.505771,0.564464,0.457489,0.52639,0.612231,0.462032,0.673386,0.426183,0.568369,0
0.627369,0.61881,0.260444,0.550957,0.582489,0.362918,0.542319,0.376134,0.533964,0
0.505771,0.498087,0.462648,0.485169,0.573017,0.349768,0.338866,0.497127,0.369308,0
0.582833,0.61016,0.274969,0.658914,0.540445,0.486234,0.459484,0.483813,0.284968,0
0.548957,0.663435,0.114992,0.597993,0.57527,0.544482,0.461071,0.594917,0.516012,0
0.55443,0.457774,0.250015,0.365297,0.572084,0.593078,0.342824,0.703733,0.34152,0
0.514852,0.567947,0.298375,0.407504,0.518615,0.447712,0.413586,0.248677,0.615534,0
0.499074,0.443593,0.314445,0.365221,0.673291,0.427006,0.579107,0.390584,0.571972,0
0.335157,0.631559,0.392253,0.705382,0.507666,0.393572,0.399167,0.480806,0.483836,0
0.505771,0.62495,0.156303,0.638877,0.513702,0.37653,0.391907,0.575096,0.327743,0
0.289959,0.55479,0.41784,0.62545,0.581699,0.406873,0.340415,0.532673,0.544587,0
0.599282,0.602969,0.284926,0.625974,0.581699,0.506919,0.65522,0.568638,0.400778,0
0.763967,0.627581,0.168305,0.482929,0.474323,0.407045,0.481793,0.470526,0.51141,0
0.485121,0.465963,0.347206,0.528315,0.626344,0.429749,0.396819,0.442277,0.258535,0
0.710997,0.672914,0.056683,0.753648,0.581699,0.27699,0.618528,0.662905,0.492136,0
0.505771,0.622268,0.156231,0.525454,0.567349,0.358238,0.511416,0.459104,0.451363,0
0.320699,0.510787,0.239468,0.636715,0.696607,0.589484,0.345846,0.522827,0.439823,0
0.572919,0.465888,0.35199,0.558534,0.63626,0.432235,0.10601,0.580611,0.376654,0
0.363574,0.460058,0.55451,0.500189,0.703529,0.603081,0.571171,0.387859,0.640738,0
0.46192,0.605405,0.238517,0.524692,0.498744,0.215914,0.382407,0.532673,0.370234,0
0.47875,0.584427,0.471812,0.5227,0.493551,0.315574,0.322398,0.431128,0.532795,0
0.411872,0.479305,0.44953,0.457686,0.581699,0.620406,0.407208,0.72422,0.571378,0
0.469364,0.581479,0.378482,0.464047,0.525088,0.553316,0.408996,0.605853,0.587247,0
0.607801,0.554504,0.16856,0.472841,0.506771,0.706011,0.367777,0.511833,0.202286,0
0.425284,0.504277,0.524086,0.633087,0.62129,0.410254,0.476587,0.553048,0.49573,0
0.385943,0.501326,0.446407,0.618833,0.581699,0.709782,0.299772,0.508344,0.45783,0
0.399781,0.418194,0.387636,0.55613,0.581699,0.618782,0.650373,0.439944,0.388876,0
0.759494,0.547517,0.207496,0.530998,0.550018,0.595504,0.556406,0.576317,0.429657,0
0.351201,0.417222,0.369555,0.287472,0.65787,0.630031,0.359392,0.532673,0.451258,0
0.513078,0.554736,0.21641,0.597268,0.651454,0.762526,0.343929,0.574377,0.445555,0
0.423103,0.43609,0.420821,0.465292,0.628871,0.507772,0.519941,0.426602,0.502432,0
0.526931,0.462749,0.246609,0.453452,0.68747,0.695938,0.372251,0.628265,0.582654,0
0.559535,0.629418,0.460019,0.705976,0.531983,0.490783,0.50318,0.456714,0.781023,0
0.338983,0.503718,0.539072,0.66446,0.685076,0.201939,0.482158,0.387089,0.42525,0
0.646845,0.540617,0.326819,0.429479,0.482354,0.281321,0.406653,0.677753,0.757594,0
0.392297,0.467331,0.428546,0.604378,0.675068,0.558626,0.207272,0.475887,0.348673,0
0.320537,0.549959,0.599931,0.735778,0.593839,0.36562,0.226953,0.607898,0.248766,0
0.501942,0.500155,0.503528,0.645673,0.563765,0.253184,0.298161,0.421692,0.737955,0
0.728617,0.488402,0.126346,0.408258,0.593078,0.192559,0.431798,0.404256,0.704239,0
0.484591,0.337096,0.2832,0.292206,0.581699,0.336968,0.323151,0.781661,0.490744,0
0.577173,0.433309,0.292502,0.510024,0.581699,0.733491,0.540528,0.444972,0.495524,0
0.505771,0.522018,0.224877,0.480524,0.615175,0.424046,0.370239,0.527768,0.513771,0
0.524641,0.489223,0.08815,0.501945,0.695601,0.312491,0.700533,0.590214,0.372237,0
0.423124,0.555436,0.541571,0.554054,0.581699,0.382025,0.444363,0.508879,0.460287,0
0.591814,0.540894,0.308275,0.548404,0.607722,0.362777,0.457911,0.587764,0.75411,0
0.424966,0.409916,0.272187,0.445707,0.677011,0.471321,0.542527,0.499994,0.495783,0
0.505771,0.525116,0.555608,0.674063,0.666058,0.512885,0.525106,0.406206,0.292746,0
0.505771,0.611425,0.585327,0.757613,0.573413,0.658597,0.46505,0.657395,0.280608,0
0.378327,0.626238,0.643877,0.695168,0.549479,0.370554,0.321201,0.471057,0.466718,0
0.734433,0.548127,0.127858,0.406764,0.576705,0.676033,0.515774,0.227423,0.590456,0
0.501203,0.435015,0.290513,0.434525,0.663361,0.507119,0.325387,0.359105,0.501304,0
0.490829,0.544394,0.315847,0.623041,0.642237,0.346281,0.614587,0.526977,0.516239,0
0.505771,0.604807,0.142267,0.543716,0.581699,0.554892,0.282886,0.299188,0.766638,0
0.591005,0.538178,0.291764,0.553433,0.671553,0.328253,0.566909,0.532673,0.212786,0
0.588491,0.54692,0.182746,0.388023,0.512255,0.383976,0.423116,0.652754,0.252356,0
0.413654,0.518694,0.327837,0.465469,0.619381,0.635426,0.594132,0.678637,0.501954,0
0.439526,0.688115,0.356796,0.605753,0.503477,0.530926,0.569933,0.465433,0.487869,0
0.521647,0.542348,0.356812,0.394575,0.500586,0.472358,0.477608,0.575788,0.509524,0
0.542334,0.470267,0.23957,0.445334,0.625629,0.303922,0.573255,0.335685,0.357615,0
0.48458,0.515707,0.203853,0.437086,0.581699,0.52255,0.705226,0.615628,0.495781,0
0.40049,0.595161,0.527081,0.505749,0.581699,0.463231,0.717508,0.417655,0.49555,0
0.505771,0.638434,0.590577,0.706694,0.58076,0.33651,0.548678,0.518884,0.44768,0
0.351575,0.54356,0.626763,0.688294,0.722207,0.307745,0.418618,0.495908,0.159141,0
0.407199,0.502337,0.444029,0.56447,0.581699,0.311305,0.493848,0.452089,0.478,0
0.505771,0.609907,0.410757,0.425455,0.389483,0.43344,0.369903,0.571363,0.318397,0
0.762718,0.439852,0.110751,0.353354,0.581699,0.255614,0.540103,0.372657,0.540415,0
0.543009,0.551054,0.181019,0.512593,0.499861,0.050424,0.60252,0.503875,0.425198,0
0.631877,0.511379,0.285915,0.446643,0.534472,0.416032,0.571473,0.482822,0.278888,0
0.482264,0.565734,0.426966,0.627277,0.604765,0.349661,0.663882,0.46694,0.436001,0
0.505771,0.365158,0.21799,0.421225,0.696014,0.308166,0.424479,0.583777,0.410208,0
0.505771,0.560944,0.200277,0.569513,0.581699,0.381912,0.404146,0.532673,0.565176,0
0.363444,0.408175,0.637115,0.446468,0.700562,0.382387,0.689257,0.55127,0.217549,0
0.496779,0.407463,0.354222,0.324219,0.591617,0.526554,0.324272,0.633006,0.325149,0
0.641701,0.570261,0.243617,0.649228,0.581699,0.411667,0.475815,0.553009,0.188254,0
0.679976,0.568203,0.278087,0.454174,0.516195,0.374594,0.569402,0.353194,0.481103,0
0.335742,0.536544,0.572939,0.592335,0.58597,0.625995,0.29321,0.519084,0.384183,0
0.741867,0.556633,0.289978,0.43002,0.596537,0.270689,0.464345,0.498278,0.656332,0
0.410466,0.493448,0.579782,0.44731,0.564036,0.301981,0.396508,0.566176,0.445901,0
0.505771,0.527902,0.177396,0.360307,0.556083,0.264877,0.496727,0.63707,0.614317,0
0.505771,0.73097,0.409353,0.670821,0.476723,0.526989,0.457558,0.55464,0.470991,0
0.772235,0.586419,0.189263,0.766267,0.627568,0.370201,0.508616,0.529704,0.560821,0
0.640488,0.65747,0.269987,0.531184,0.544146,0.480788,0.398467,0.621377,0.416781,0
0.505771,0.598559,0.088309,0.492825,0.579644,0.153641,0.608525,0.722672,0.156247,0
0.4892,0.570857,0.332226,0.737613,0.734841,0.363996,0.386925,0.395207,0.317649,0
0.632979,0.555621,0.245068,0.446045,0.523043,0.59506,0.443695,0.560858,0.402554,0
0.303785,0.371816,0.331278,0.228504,0.493763,0.429529,0.532067,0.547313,0.404292,0
0.480702,0.660069,0.374232,0.734353,0.545863,0.595167,0.419174,0.547728,0.619081,0
0.423181,0.504868,0.723329,0.49019,0.604032,0.160814,0.404525,0.476373,0.52455,0
0.484563,0.53038,0.219291,0.377257,0.553158,0.518259,0.49257,0.532673,0.340333,0
0.527921,0.623536,0.414623,0.658194,0.581699,0.649765,0.595033,0.485636,0.543606,0
0.462154,0.469018,0.497048,0.316332,0.555802,0.600543,0.55227,0.677919,0.316769,0
0.495028,0.517815,0.418005,0.462415,0.5739,0.525049,0.454003,0.566666,0.425373,0
0.66446,0.686087,0.080611,0.622184,0.581699,0.325979,0.408582,0.140864,0.420871,0
0.530143,0.627343,0.253697,0.689285,0.542319,0.492802,0.566347,0.645222,0.407187,0
0.470219,0.420504,0.2899,0.484547,0.581699,0.352606,0.608986,0.352083,0.439187,0
0.443174,0.595625,0.576603,0.460653,0.525895,0.648725,0.247543,0.45117,0.502327,0
0.647616,0.565675,0.367606,0.439204,0.547072,0.550272,0.619449,0.613965,0.492611,0
0.336651,0.587286,0.324263,0.488384,0.491337,0.301974,0.45302,0.721332,0.467642,0
0.755813,0.603371,0.180236,0.572751,0.486278,0.552034,0.604264,0.670177,0.286811,0
0.541019,0.654907,0.137122,0.546643,0.581699,0.441011,0.346319,0.439129,0.422908,0
0.438485,0.402587,0.325238,0.505686,0.634121,0.336376,0.429801,0.648968,0.610189,0
0.37688,0.504007,0.685364,0.509666,0.542106,0.228236,0.642315,0.573258,0.460017,0
0.484063,0.515092,0.317584,0.628916,0.700102,0.417714,0.483968,0.489303,0.353954,0
0.517101,0.596466,0.223144,0.614644,0.613708,0.547221,0.506378,0.259671,0.582686,0
0.46802,0.519114,0.246962,0.514802,0.645733,0.300039,0.486445,0.532673,0.376893,0
0.600626,0.592558,0.44891,0.491758,0.462141,0.654178,0.388691,0.538072,0.174474,0
0.570457,0.560995,0.330451,0.41781,0.581699,0.517934,0.385379,0.349692,0.636184,0
0.526208,0.49915,0.227084,0.409579,0.55555,0.271873,0.49938,0.399629,0.302764,0
0.433053,0.643505,0.419031,0.71322,0.581699,0.35657,0.416657,0.68645,0.551986,0
0.561177,0.570751,0.086989,0.427765,0.609451,0.438149,0.488418,0.448018,0.583226,0
0.368457,0.514573,0.570803,0.499735,0.601856,0.262483,0.410337,0.49169,0.604245,0
0.505771,0.544589,0.281063,0.459843,0.581699,0.392634,0.555183,0.553545,0.379716,0
0.457077,0.662319,0.372969,0.795761,0.53141,0.474751,0.43776,0.532673,0.221316,0
0.528161,0.582284,0.485942,0.584289,0.581699,0.368995,0.420438,0.641256,0.531895,0
0.317418,0.699099,0.389932,0.737096,0.593847,0.616384,0.370789,0.554092,0.678412,0
0.589082,0.466027,0.157505,0.36184,0.55516,0.211095,0.339866,0.573576,0.471161,0
0.350154,0.606517,0.459031,0.748622,0.591248,0.338462,0.509699,0.493689,0.387417,0
0.490224,0.533765,0.382384,0.613809,0.618605,0.450716,0.477385,0.716273,0.542594,0
0.476395,0.519852,0.261471,0.471309,0.5549,0.352818,0.216555,0.695288,0.097346,0
0.542548,0.57921,0.216155,0.457195,0.565887,0.473827,0.483166,0.708104,0.369331,0
0.583077,0.492324,0.328615,0.444349,0.579735,0.513785,0.61487,0.396447,0.347371,0
0.633591,0.529351,0.271453,0.377934,0.537892,0.304248,0.644913,0.47112,0.516684,0
0.626405,0.609146,0.22409,0.56333,0.550518,0.327936,0.640582,0.438231,0.439917,0
0.338385,0.609729,0.498525,0.659875,0.581699,0.230878,0.339858,0.504425,0.454413,0
0.556491,0.540628,0.389786,0.503615,0.628119,0.507179,0.503575,0.355394,0.307471,0
0.505771,0.692721,0.429712,0.651111,0.518573,0.328403,0.366281,0.734219,0.338678,0
0.434808,0.606199,0.185652,0.538546,0.581699,0.284315,0.422694,0.794638,0.41911,0
0.546521,0.556001,0.186815,0.492859,0.625671,0.418538,0.63846,0.423252,0.341849,0
0.340821,0.554757,0.782861,0.689882,0.600261,0.226357,0.634802,0.510507,0.470216,0
0.505771,0.519415,0.436612,0.336373,0.492621,0.57322,0.536358,0.514059,0.378677,0
0.385147,0.546208,0.321469,0.586397,0.624809,0.416764,0.475728,0.647647,0.289076,0
0.391235,0.428029,0.471629,0.404776,0.687136,0.537354,0.57721,0.644942,0.927858,0
0.454583,0.529848,0.371671,0.494923,0.581699,0.438413,0.53915,0.517912,0.626661,0
0.505771,0.650485,0.650541,0.645222,0.581699,0.624521,0.442328,0.532673,0.645373,0
0.596282,0.666581,0.216928,0.569206,0.524588,0.604864,0.630801,0.464984,0.523324,0
0.47257,0.535194,0.338194,0.452788,0.581699,0.352602,0.286758,0.329378,0.602327,0
0.593741,0.566983,0.13802,0.55611,0.581699,0.632865,0.508444,0.655276,0.29081,0
0.488302,0.432769,0.393592,0.509529,0.579159,0.366036,0.529003,0.700653,0.419099,0
0.456105,0.667616,0.434044,0.659284,0.581699,0.420705,0.550311,0.588362,0.611026,0
0.463574,0.573501,0.313209,0.590391,0.680512,0.521636,0.521268,0.456297,0.185457,0
0.505771,0.685276,0.403122,0.709093,0.487709,0.52036,0.43379,0.37206,0.724945,0
0.474918,0.486979,0.499334,0.439082,0.61053,0.133285,0.596109,0.280364,0.638595,0
0.505771,0.593226,0.342386,0.568836,0.581699,0.684189,0.494669,0.726213,0.523266,0
0.66597,0.599505,0.253344,0.403058,0.476801,0.38172,0.322692,0.598857,0.294318,0
0.327283,0.502974,0.551276,0.470168,0.532774,0.393276,0.670492,0.499629,0.576708,0
0.563203,0.65947,0.351571,0.591083,0.528903,0.327506,0.36151,0.398065,0.601558,0
0.440631,0.692327,0.402365,0.576752,0.399085,0.526685,0.762145,0.636297,0.564523,0
0.516489,0.472059,0.288045,0.427885,0.609587,0.325616,0.678657,0.475127,0.78881,0
0.505771,0.68037,0.058778,0.515595,0.448157,0.650528,0.659694,0.682366,0.495622,0
0.620936,0.498168,0.212833,0.48296,0.623681,0.663594,0.451278,0.575975,0.273818,0
0.505771,0.534561,0.536239,0.720375,0.581699,0.184155,0.314785,0.577365,0.336865,0
0.342676,0.518271,0.344124,0.456869,0.561866,0.307685,0.364514,0.512121,0.489413,0
0.665655,0.550983,0.229423,0.581835,0.673384,0.274469,0.49867,0.508295,0.506567,0
0.541549,0.483573,0.191578,0.362059,0.565794,0.763125,0.435297,0.312164,0.568592,0
0.382015,0.671897,0.188437,0.584288,0.522644,0.332996,0.374547,0.527811,0.351894,0
0.391991,0.477979,0.325764,0.380386,0.500707,0.575536,0.398026,0.471545,0.524405,0
0.505771,0.57726,0.663143,0.662361,0.543843,0.501117,0.472165,0.573676,0.763118,0
0.593997,0.630552,0.259454,0.714192,0.622609,0.559911,0.764741,0.605434,0.247724,0
0.610791,0.612945,0.469383,0.515443,0.472185,0.576036,0.536489,0.641895,0.490902,0
0.429511,0.621749,0.348943,0.700106,0.545885,0.459542,0.480626,0.500602,0.379206,0
0.410291,0.458551,0.46089,0.521748,0.643301,0.270308,0.563034,0.524974,0.325516,0
0.372785,0.425689,0.438164,0.488494,0.581699,0.420978,0.454823,0.593714,0.554725,0
0.505771,0.700049,0.420953,0.799968,0.581699,0.463854,0.435765,0.645214,0.360816,0
0.532765,0.581644,0.167345,0.670734,0.581699,0.456204,0.633153,0.350149,0.281354,0
0.787706,0.656134,0.210211,0.560833,0.540731,0.340553,0.223519,0.387719,0.515957,0
0.480684,0.706339,0.289865,0.740247,0.548916,0.453566,0.435679,0.498462,0.482787,0
0.296444,0.462454,0.675935,0.408444,0.581699,0.42627,0.395939,0.69726,0.388045,0
0.511386,0.451171,0.47013,0.427796,0.648605,0.610365,0.609848,0.63569,0.34126,0
0.505771,0.681868,0.223393,0.641835,0.581699,0.463294,0.457278,0.413487,0.418349,0
0.44355,0.442111,0.365969,0.354083,0.56353,0.643153,0.567629,0.411867,0.462047,0
0.505771,0.476422,0.166976,0.562117,0.639313,0.325736,0.477738,0.459699,0.506033,0
0.686324,0.667079,0.069351,0.487345,0.488373,0.257792,0.367418,0.631421,0.301153,0
0.383993,0.385506,0.928425,0.590379,0.581699,0.546297,0.494867,0.462227,0.515073,0
0.621223,0.431716,0.450382,0.391305,0.691031,0.370847,0.442478,0.602672,0.516273,0
0.553495,0.549204,0.305699,0.549815,0.533534,0.326862,0.298239,0.523386,0.318953,0
0.508423,0.611858,0.324214,0.724356,0.625187,0.263156,0.587706,0.675755,0.522512,0
0.593574,0.59946,0.666848,0.57545,0.489317,0.321666,0.412715,0.565846,0.628812,0
0.394593,0.397946,0.425231,0.469087,0.712405,0.513865,0.56334,0.408631,0.488446,0
0.728673,0.520026,0.141167,0.355998,0.504204,0.262119,0.625496,0.550125,0.475411,0
0.383438,0.52053,0.530296,0.606406,0.631644,0.444485,0.374852,0.869391,0.104773,0
0.638414,0.364482,0.168152,0.261626,0.687941,0.52257,0.566312,0.490176,0.261152,0
0.580301,0.580639,0.429647,0.641005,0.537054,0.437419,0.301747,0.513104,0.619107,0
0.513212,0.557315,0.409046,0.380797,0.439577,0.354157,0.39186,0.181715,0.418871,0
0.392821,0.663337,0.222999,0.725446,0.633707,0.455852,0.48049,0.532673,0.831315,0
0.505771,0.758968,0.140936,0.732632,0.466184,0.250961,0.561243,0.583713,0.363335,0
0.379984,0.568642,0.362358,0.602862,0.528441,0.380575,0.451114,0.668657,0.279019,0
0.454937,0.68159,0.560466,0.690328,0.472546,0.307652,0.268708,0.474942,0.156155,0
0.480964,0.544559,0.445102,0.44486,0.496939,0.378067,0.658775,0.436247,0.326717,0
0.491644,0.591494,0.229492,0.539466,0.533345,0.680134,0.527139,0.566905,0.501473,0
